Sample_type	Host_group	sample	host_GC	host_protein_density	host_NARSC	host_CARSC	host_nucl	host_growth
Bathypelagic-Sediment	With_prophage	Sediment	0.5604935125289519	0.8783772341499966	0.3526	2.8815	3602097.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.49051261254290307	0.9278398947665132	0.3433	2.9366	2894896.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3988051696812022	0.9531844122863314	0.3505	3.0935	3477816.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5073865409465335	1.0901924798912253	0.3623	2.9244	2207867.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.623277928324163	0.8881999006047462	0.3971	2.9321	3271786.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6890152937961131	0.9121069753203113	0.4011	2.8242	3655273.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5625355714516004	1.2583658022781081	0.3655	2.9364	1823794.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5303298453159099	0.9447624241502601	0.3542	2.9002	4576812.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5886416626770875	0.9233495127459667	0.3551	2.9241	4568151.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5036789283765447	0.9331959304942615	0.3139	2.9393	3370139.0	2.38622259713568
Bathypelagic-Sediment	With_prophage	Sediment	0.5783625817842792	0.9293499335825021	0.3277	2.8888	3030075.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.46807993794024855	1.1248635118812564	0.366	3.0213	1638421.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.39422210260492124	1.0307448276651912	0.3193	3.1027	1746310.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.37043084360759776	0.9314462120247123	0.3221	3.0917	3367881.0	3.58536798692136
Bathypelagic-Sediment	With_prophage	Sediment	0.5868291899942771	1.0889841876092885	0.4107	3.0908	1763111.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.293426686990379	0.7929042192660948	0.3275	3.1746	3721761.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3945495672948622	0.9667377841533962	0.3365	3.0589	3014261.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.49053485298651944	1.0274110657510396	0.3631	3.0401	1835682.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.32300732756745604	0.971208719835623	0.3195	3.2194	1976918.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.30156660635717397	0.9893637708633506	0.3375	3.2004	1758706.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6697784546512136	0.933128286774545	0.3661	2.9373	4165558.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.464105615517768	1.1346858772019142	0.3391	3.1177	1571360.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6676029774975806	0.8858044375451416	0.4012	2.8314	2745527.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4986841795119762	1.0337996719329365	0.3619	2.9857	3012189.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4386874276154935	1.125062043862713	0.3324	3.1464	1359925.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6410719242003103	0.7934277589319639	0.3534	2.8127	5761079.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5267309680618981	0.928698591787581	0.3735	2.9799	3877469.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4864184620580804	1.0500631120406514	0.3418	2.9224	923754.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5481229577006059	0.9488043230613734	0.3566	2.9067	3923886.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6089746618163493	0.9643942615076928	0.3622	2.8377	3175050.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.655094261214928	0.9169163509156176	0.3599	2.8059	4697266.0	2.05444925359486
Bathypelagic-Sediment	With_prophage	Sediment	0.36923467175215646	1.006293014845112	0.3377	3.1288	2511197.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5932893613524289	0.9960957026557491	0.3819	2.9999	1910459.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5735953330611245	1.0413085374105027	0.3673	2.938	2728298.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.42849606018165926	0.7338782839045879	0.3631	3.0396	9340786.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6249499218260193	0.8962042044854435	0.395	2.9278	3075192.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.42840703225585924	1.0242430166475471	0.333	3.0706	1667573.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6343616330668469	1.052903042213942	0.3984	2.9638	1686765.0	3.51664710475113
Bathypelagic-Sediment	With_prophage	Sediment	0.6316826414565129	0.9237548379824713	0.3914	2.9775	3814865.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3539068497422169	0.8221773509628458	0.3312	3.114	3283963.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.49471704163263264	0.8967484383938735	0.3613	3.0794	2239201.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6252060783848884	0.9274521306516142	0.3284	2.8784	3315535.0	1.67073143400077
Bathypelagic-Sediment	With_prophage	Sediment	0.5433436932797293	1.0514904928582034	0.3749	2.9258	3441781.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.44028970791016786	0.8666728529652762	0.3377	3.0367	5075733.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5944018429682235	0.9991996392689099	0.3605	2.8893	2197759.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.45260077748668975	1.0737667838199252	0.345	3.125	1609288.0	3.69008669337937
Bathypelagic-Sediment	With_prophage	Sediment	0.6212496349524786	0.8959461934536043	0.3714	2.9459	2571583.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4279248164473426	1.0245171762705814	0.3487	3.0558	3748107.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4121359554209671	0.9439423051371489	0.332	3.052	3462076.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6120643620950732	0.846748718908674	0.4173	2.8917	4786544.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.40548353372312756	1.075081680287248	0.3499	3.1028	1620342.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3214139878401694	0.9678583860167866	0.3349	3.1673	1858743.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.31594234760685846	1.098404544323644	0.3217	3.1163	2383457.0	2.29069576375398
Bathypelagic-Sediment	With_prophage	Sediment	0.6318049480235746	0.9817834779613349	0.358	2.9282	3390768.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.571507682158669	0.9714515030636708	0.3566	2.9747	5863391.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6710551541277306	0.9017644761600454	0.3544	2.7854	2675865.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3845451929218696	0.9902428146653125	0.3482	3.0044	1852071.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6638156025803211	0.9347322789898446	0.3679	2.7844	3785041.0	1.78265800997051
Bathypelagic-Sediment	With_prophage	Sediment	0.4003841985394473	0.9154540610404733	0.3388	3.0237	2875076.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5630382035370494	0.8865425913709661	0.3521	2.8775	3442587.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5751068195258677	0.856077446295497	0.3426	2.8477	2629435.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.676496001086576	1.127845079325278	0.3844	2.9508	1914270.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.30767622857324756	1.091829318110679	0.3215	3.2196	1884910.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5855624828541697	1.0816241143556002	0.3395	2.8546	2609964.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.47511505185368597	0.7902746959726494	0.3256	3.0346	6720448.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5714968539073269	1.0470543462614639	0.3485	2.8618	2535685.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3593966784881406	0.8930892724234375	0.3317	3.109	3588667.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4759186878441903	1.0130717808680167	0.3139	2.946	2852710.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5443116193611252	0.7990221711686226	0.3571	2.9565	5599344.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.36220965944701694	0.9807525883970037	0.3359	3.1457	1759873.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5607153333713467	0.9002980841959043	0.34	2.9203	2911258.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.41563630503214705	1.0073974822488478	0.3286	3.0438	3636102.0	0.600839252753086
Bathypelagic-Sediment	With_prophage	Sediment	0.3829197930168821	0.9667605187302164	0.349	3.0748	2927302.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.47385156581224	1.0679378029356832	0.3712	3.0623	2618130.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6515362539259244	0.9864942992713276	0.3725	2.8416	2879895.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6081191696417232	1.1158756062985307	0.3373	2.8533	2724318.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.568360146510705	0.9710515273761476	0.3546	2.9477	5369437.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6235005592267966	0.9956353573927108	0.3653	2.8757	3590672.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6327256621797656	0.9427702996092054	0.3792	2.8826	2878750.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6844385493698619	1.0098317134055796	0.3494	2.7435	3923426.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5179793564036819	0.9298281581915234	0.355	2.9069	2551009.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6756821289927242	0.9026118455038585	0.3454	2.7126	7069484.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5441744507462245	0.8256766597953067	0.3689	2.9886	4670109.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5573246861655341	0.9421233894069556	0.3572	2.8955	3790374.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3613850665810724	1.0942951552019418	0.3348	3.1961	1819436.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4317285498982958	1.0739542383777918	0.3586	2.9934	1897660.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5161579145144756	0.9138914801251266	0.3805	3.0747	2426984.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.32764655276938975	0.9803864963018991	0.3079	3.1299	2597955.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5509412718186802	1.0349612452011987	0.3592	3.1055	2044521.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6366346924958011	0.8311254981883305	0.3612	2.749	10216267.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4166304549259683	0.9010333126713401	0.3523	3.1131	1877844.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.43348253804356823	0.847677585426727	0.3571	3.0746	2477357.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3974662828445081	0.9841008349444845	0.3399	3.0421	3503706.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6918316831683168	1.0997279222226197	0.3615	2.8052	2907992.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5481983526198583	1.1278046492582334	0.3546	2.8927	5475239.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5436937967461565	1.0876916253765279	0.3479	2.9186	1993212.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5254181292760598	0.9604655907325145	0.3561	3.028	2382178.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.41534662966746627	1.006378988112062	0.328	3.0452	3615934.0	0.535535378579221
Bathypelagic-Sediment	With_prophage	Sediment	0.4104324751874052	0.9570001577939211	0.342	3.0188	4005224.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4127146164034809	1.014781590888147	0.3281	3.0459	3635265.0	0.562014384238302
Bathypelagic-Sediment	With_prophage	Sediment	0.4425803025160641	0.9265616965302464	0.3464	3.0549	3317642.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.41286998763550903	1.0143064737194143	0.3291	3.0474	3682319.0	0.60981332204263
Bathypelagic-Sediment	With_prophage	Sediment	0.3843418437679908	0.9756758067451272	0.3282	3.0673	2082659.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5461591216444112	1.125890995763052	0.3605	2.9491	1245236.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.44023782721998345	0.849382928512343	0.3343	2.9219	2975101.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.37269464841554556	0.8966962848825395	0.3258	3.0774	4601335.0	3.47468342961779
Bathypelagic-Sediment	With_prophage	Sediment	0.4468198358231725	1.0113759477955662	0.3314	2.995	2707203.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5246003282475229	0.9513806328306896	0.383	3.0784	3536965.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5020876715183102	0.8888966061647083	0.3512	2.9772	2994724.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6235065700674419	0.9941025308359566	0.3657	2.8757	3514728.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6729941229487273	1.0717839495735835	0.4136	2.9062	2111433.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.42566722822623715	0.9968757336608093	0.3266	2.975	3876110.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.7425778931069726	1.0722351083557227	0.4358	2.8142	2450955.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.41498543135280297	1.0290701577710641	0.3284	3.0431	3723750.0	0.569479787366356
Bathypelagic-Sediment	With_prophage	Sediment	0.41613522409668013	1.0031786510426617	0.3292	3.0442	3648403.0	0.544128910363941
Bathypelagic-Sediment	With_prophage	Sediment	0.5229845856141668	0.8403608767233531	0.3915	3.1367	2445378.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6136545059524048	1.0571493194099835	0.3773	2.8729	3240791.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4475374138080957	0.837270436706528	0.3528	2.981	4864617.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5383845500827441	0.988211942958351	0.3584	2.9947	3560977.0	4.56408486703642
Bathypelagic-Sediment	With_prophage	Sediment	0.5950832030222036	1.0080940749233631	0.3649	2.9567	2694193.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.49207895363085635	1.0167917640421829	0.3636	3.0407	1802729.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5232679714509438	1.021419970027989	0.3602	2.9553	2445615.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6352884378461865	0.8331291131993872	0.3845	2.8711	4492701.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4028647287919016	1.0038793202390335	0.3445	3.0889	653465.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.63699359969166	0.8465391472017237	0.3649	2.8587	3725758.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.563711810028871	1.0325552292141755	0.3377	2.8677	3362532.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.483311078345033	1.1075948143686556	0.3653	2.9772	2586686.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.53034180380379	0.9613662508352219	0.3717	2.9269	2322736.0	3.19775709132388
Bathypelagic-Sediment	With_prophage	Sediment	0.4896628570568129	0.9797249872616323	0.3785	3.0431	2058741.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5222429646165708	0.9125569072616816	0.3913	3.1386	2254106.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6876893954067337	1.189507746262451	0.3773	2.9801	1936095.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6042856885077753	0.831995618356905	0.4156	2.9351	5652674.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4224104929678659	0.8792678025770152	0.3051	3.0211	3563192.0	2.60632923316477
Bathypelagic-Sediment	With_prophage	Sediment	0.366233911385202	0.9672110094405167	0.3387	3.1453	1861021.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4689400503623578	1.0241430312645976	0.3573	2.9754	2213558.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5720071426946228	1.0266851048637344	0.3306	2.8265	3560001.0	3.58791304756426
Bathypelagic-Sediment	With_prophage	Sediment	0.5870970608035375	0.9735810628402322	0.3345	2.8153	2926310.0	2.65671874355087
Bathypelagic-Sediment	With_prophage	Sediment	0.42386275959822245	1.0514064029332566	0.3423	2.9695	2808619.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.33334826466606077	1.0702393974292097	0.3209	3.1121	2076171.0	2.71716984201408
Bathypelagic-Sediment	With_prophage	Sediment	0.4526152198678842	0.9485160186220034	0.3356	2.9966	2779078.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.7011739594450374	1.1265028806778774	0.3747	2.919	2328445.0	4.98016809665697
Bathypelagic-Sediment	With_prophage	Sediment	0.5045645881923174	0.9104448253575744	0.3578	2.9223	3558700.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4814422314751284	0.9802493271800464	0.3293	3.0292	2553432.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5461217592527865	0.9450506514652441	0.3658	2.9171	2646419.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6678051630286397	0.9174545255978415	0.4029	2.8343	2673702.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4782061477581374	0.8967262933450232	0.3543	2.9667	3202761.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4408243014572979	1.0595405220191483	0.3439	3.0864	1803612.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.38054198317218163	0.9334700520936513	0.3355	3.1409	2523916.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.4056543540373096	0.9856412197552372	0.353	3.1368	3508376.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.710937265559185	0.8991548603034657	0.375	2.7395	8197698.0	4.35950990250823
Bathypelagic-Sediment	With_prophage	Sediment	0.5293729859520392	0.8000946011073795	0.361	2.9437	5928049.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.3807177516547334	1.1569051888652364	0.3229	3.1207	1615517.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5478011923530017	1.0197952062420907	0.3399	2.8399	4025318.0	4.67143225811244
Bathypelagic-Sediment	With_prophage	Sediment	0.49731122039419845	1.074732485913133	0.3402	2.9598	2566220.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5992755477155515	0.9227861647026767	0.3482	2.911	2524962.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5345213487358792	0.8272966275597238	0.39	3.0682	4662173.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6074777623750939	0.809603573422669	0.3919	2.9604	4155120.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5205291232293618	1.0035643666619989	0.3652	3.1149	2013822.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.550045028021546	1.0722084920214727	0.3284	2.8625	3379007.0	4.8516517078146
Bathypelagic-Sediment	With_prophage	Sediment	0.5921088290809413	0.8583977927596117	0.3389	2.9023	3350428.0	3.04200060886358
Bathypelagic-Sediment	With_prophage	Sediment	0.4122539415720714	1.0146852783119071	0.3281	3.0485	3633639.0	0.536292718423906
Bathypelagic-Sediment	With_prophage	Sediment	0.3865571870842869	0.9260788554826243	0.3392	3.0175	3790174.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6511388320517216	0.8160858546459672	0.36	2.8558	4473794.0	2.42476415892414
Bathypelagic-Sediment	With_prophage	Sediment	0.6108689826555029	1.0400321918829236	0.3976	2.9398	2321082.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6128527510443988	1.0609259645102713	0.3825	2.9747	2193367.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.36042106988666506	0.8857481102215657	0.3047	3.0821	6759258.0	1.75989207042264
Bathypelagic-Sediment	With_prophage	Sediment	0.6088171168713987	1.020315392044353	0.3844	2.9008	2914785.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.40101852350706435	0.9661118105730397	0.3259	2.993	1911787.0	2.48848807077995
Bathypelagic-Sediment	With_prophage	Sediment	0.44028970791016786	0.8666728529652762	0.3377	3.0367	5075733.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.35323588709677417	0.8399629468177855	0.3186	3.0985	3670400.0	3.08136730976751
Bathypelagic-Sediment	With_prophage	Sediment	0.3652572398430041	1.0501750291715286	0.3276	3.0976	942700.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.5444428049966492	0.9390886188564924	0.3666	2.9217	2751604.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.48858961565322206	0.9115827166412986	0.3591	2.9991	1923029.0	NA
Bathypelagic-Sediment	With_prophage	Sediment	0.6362215637093983	0.9190747656302103	0.3922	2.974	3493731.0	NA
